UserID,CourseID,TimeSpentONCourse,NumberOfVideosWatched,NumberOfQuizzesTaken,QuizScores,CompletionRate,CourseCompletion
2018,3,1.413915745,1.486187649,1.236832063,-1.071978609,1.644196772,1
5737,6,1.365676614,-1.670160295,-1.618805942,-0.820168197,-1.554857642,0
7058,2,-1.375624977,-0.175048111,0.60224584,-0.21252774,-0.436066772,0
978,2,0.128482157,1.153940497,-0.984219719,1.081336493,-1.546357731,0
3070,5,-0.075560554,0.157199041,-0.032340384,1.061397655,1.421102088,1
8982,4,0.303294489,-0.175048111,0.60224584,-0.921146251,1.507193727,1
1905,6,0.924800141,1.153940497,0.919538951,-0.664735141,-0.499004232,0
6643,6,-0.844795179,-0.673418839,1.554125175,1.002012365,1.251303762,1
239,5,-0.175811927,-0.673418839,-1.30151283,-0.710890322,1.552429814,0
3446,3,-1.261012337,0.821693345,0.60224584,1.590250758,-1.086118005,0
4501,2,1.419157376,-1.171789567,-1.618805942,0.170543139,0.634140587,0
2977,1,-0.368093115,0.157199041,0.284952728,-1.671206526,-0.797941792,0
6055,2,0.76073803,-1.171789567,0.60224584,1.297665461,-0.838780267,0
7114,7,-1.486343951,-0.341171687,0.284952728,0.10399066,1.642026303,1
2250,5,0.298053639,1.153940497,-0.032340384,1.029085921,-1.713137157,1
6795,5,1.506837939,-0.673418839,-1.30151283,0.75584869,0.885701203,1
1583,4,1.242306531,-1.005665991,1.236832063,1.577569433,0.36975086,1
4332,7,0.160861123,0.987816921,-0.032340384,0.141276927,1.667172801,1
5746,6,-1.534117129,-0.341171687,-0.032340384,0.61409221,1.202738614,1
1483,7,-0.168083914,1.486187649,-0.984219719,-0.836448216,-0.50505526,0
3060,1,1.262796442,0.323322617,1.554125175,1.287904394,0.504998859,1
4134,1,1.588697203,0.655569769,-0.984219719,1.587740509,-0.618066251,0
5224,3,0.357588378,-0.008924535,-1.30151283,-0.10207425,1.350544189,1
2215,2,-0.804046137,-0.507295263,0.919538951,0.570878773,1.490280264,1
7279,5,-1.139543122,-0.839542415,-0.666926607,1.225231118,-0.681393769,0
7101,1,-0.483617743,1.652311225,-0.666926607,-1.504561858,-1.172118548,0
8621,1,1.090731325,-0.008924535,-0.666926607,1.486473182,1.606273268,0
3397,5,0.323433327,0.987816921,-1.618805942,-0.640500576,0.583240377,0
8410,6,-1.011194772,1.320064073,0.60224584,0.81500059,-0.822746003,0
1470,6,-0.771115655,-0.507295263,-0.032340384,1.487566663,0.336472289,1
5143,3,-0.979363079,-0.673418839,-0.984219719,-0.185022297,0.23505561,0
5078,7,0.593065956,1.320064073,-0.666926607,-0.030320438,-1.300398865,0
2947,3,0.893502719,-1.504036719,-1.618805942,-0.259797282,-0.627291272,0
438,7,-0.639932875,1.486187649,-0.666926607,0.66077032,-1.551657641,0
5004,1,-1.596579889,1.320064073,0.60224584,0.215642042,-0.100331902,0
2651,3,-1.038924669,-1.171789567,-1.30151283,-0.58136184,-1.329594008,0
8557,5,-0.973487325,-1.337913143,0.919538951,0.638092268,-1.622668592,0
6160,7,0.043909174,1.652311225,-0.349633495,1.392115336,-1.334847542,1
5371,2,-0.971764567,-0.673418839,0.284952728,0.064189688,-0.386723138,1
2714,4,1.369768987,0.323322617,0.60224584,0.793720538,0.992774276,1
676,1,-1.316856289,-0.008924535,-1.618805942,0.638586683,-0.099793393,0
7561,7,0.62392403,1.652311225,0.60224584,0.673542708,0.742006437,1
1119,1,0.681190021,-0.839542415,1.236832063,1.370128001,1.074615108,1
1392,4,-0.041651189,-0.008924535,-1.618805942,1.220420083,-1.166214381,0
4887,6,0.233543571,0.655569769,-0.666926607,-1.117877389,1.213697734,0
1978,1,0.160636866,-1.171789567,0.60224584,1.651595599,0.958322631,1
3221,2,0.167217606,-1.337913143,-0.349633495,-1.549439956,0.642243959,0
1343,1,-0.851921775,-0.673418839,-0.666926607,0.138493523,0.779112878,1
4827,3,-0.626850402,-1.005665991,-0.984219719,-1.308060934,1.041482798,0
4085,1,-0.418648595,-1.504036719,0.60224584,0.126781594,-0.384467016,0
1273,1,0.66693523,-0.839542415,-1.618805942,0.276587568,-1.596212794,0
1621,7,0.762615345,-1.504036719,0.919538951,-1.134229261,-1.041904181,0
5960,3,0.403940747,-0.008924535,0.60224584,0.460064072,-1.54368709,1
8082,7,0.500383413,1.320064073,-1.618805942,-0.081908426,1.221123844,1
167,5,0.126384232,-1.670160295,-0.349633495,1.073103438,-0.468919725,0
4957,3,-0.117329495,-0.341171687,0.284952728,1.743370287,0.719855893,1
3003,1,-1.503286223,1.486187649,-1.618805942,1.143023027,0.815477887,0
5916,3,0.687301227,0.489446193,1.554125175,-0.125329905,-0.509876081,1
2790,5,-0.04517805,-0.673418839,0.919538951,1.286328579,1.239760009,1
8870,5,-1.605369073,1.153940497,-0.032340384,0.445128471,0.257014216,0
745,5,-1.30711132,0.323322617,-0.984219719,-1.570752332,-0.490368719,0
3200,2,0.020741725,-1.171789567,-0.984219719,-1.660240148,0.939247976,0
8207,6,-1.031626263,0.821693345,-0.984219719,-1.684012918,1.028888862,0
3899,4,1.440389098,0.157199041,-0.349633495,-1.379833524,0.456394917,1
506,1,-1.472940364,-0.008924535,-0.349633495,-0.153982846,0.293958539,0
159,5,1.266667273,-1.504036719,-0.666926607,-0.198096287,-1.016135926,0
8295,2,0.461044855,-1.171789567,-0.032340384,-1.242786617,-0.13931276,1
5469,5,0.629534679,1.486187649,-0.349633495,0.782096427,-1.58375742,1
6315,1,0.644931151,1.153940497,-1.30151283,-1.03571557,0.609843271,0
3938,4,0.501844766,-0.673418839,0.284952728,1.131289729,-0.575919995,1
2831,2,0.382419277,-1.504036719,-0.984219719,-0.568973739,1.107059402,0
2035,2,0.659437912,-0.175048111,-0.349633495,0.762266751,-0.097825175,1
7559,5,-1.292809493,1.486187649,-0.349633495,-0.791838322,-0.337763007,0
8492,2,0.687021812,-0.175048111,0.919538951,1.335471928,0.261754575,1
8430,4,0.336853178,-1.005665991,-1.618805942,1.452325912,1.233849779,1
4016,3,-0.743474845,-1.504036719,-0.984219719,-1.304303217,1.627903732,0
3733,3,-0.297161129,-0.008924535,-0.984219719,-0.708483088,-0.59721851,0
8322,6,-0.372750833,0.987816921,1.236832063,0.936847191,-0.66368857,0
781,3,-1.530059621,0.821693345,1.554125175,-1.074892847,-0.406685841,0
2781,6,-0.855032152,-0.008924535,-0.984219719,1.507688618,1.330817298,1
6744,4,1.068675409,1.320064073,-0.032340384,0.669512361,1.253196926,1
5866,3,0.476884103,0.489446193,0.284952728,0.493884325,-1.272857336,1
6727,3,-1.301511949,-1.171789567,-0.666926607,0.607369321,-1.031274504,0
2658,7,-0.305633456,-1.171789567,1.236832063,-1.540222564,-0.301343104,0
4412,3,0.49466195,-1.337913143,-1.30151283,-1.714420851,0.159831408,0
8691,1,-0.836868268,-0.341171687,0.60224584,1.612429419,0.667716915,1
4743,4,1.710112556,0.323322617,-0.984219719,-1.299502263,-1.637159885,0
1171,1,-0.102566144,-0.507295263,1.236832063,0.924473806,-1.068030767,1
730,2,-0.793110506,1.486187649,-0.666926607,-0.458878022,1.413921126,0
8568,6,-0.325348967,-1.504036719,-0.984219719,-0.707278191,-0.025901977,0
5947,2,-1.012478734,-0.673418839,0.60224584,-1.205522301,0.137687844,0
4580,1,0.8325543,-1.171789567,-0.984219719,-1.209782876,0.032996195,0
673,2,0.407707732,-0.008924535,0.284952728,1.21694781,-0.2376049,1
1557,5,-0.741018934,-0.673418839,1.554125175,1.219030964,0.751412902,1
1027,4,-1.499608392,1.652311225,0.60224584,-0.029827123,1.043621362,1
1609,6,1.253680306,0.987816921,0.919538951,-0.877588551,0.281555113,0
2935,7,0.050895133,-1.670160295,0.284952728,1.441012002,-1.387456142,0
1933,1,-0.716025104,-0.673418839,0.284952728,1.685872368,-1.23831171,1
2501,3,-1.172754666,-0.507295263,-1.618805942,-0.407109449,-0.23821452,0
5382,2,0.402774583,-0.175048111,-0.032340384,-0.463316459,-0.650392115,0
6252,2,1.294945251,-1.337913143,-0.032340384,-0.505375299,-0.53244579,0
1282,3,1.556458379,-0.839542415,-0.032340384,-0.118653627,-0.837771608,0
5692,4,0.08399007,-1.670160295,-1.30151283,-0.872662236,-0.740109835,0
3181,1,1.125823433,-0.673418839,0.60224584,0.029700975,0.333855838,1
1521,3,-1.686715329,-0.839542415,-1.618805942,0.081785084,-0.769482775,0
4573,5,-1.156271571,0.323322617,0.284952728,0.486885954,0.221947586,0
6155,4,-0.699689983,-1.005665991,-1.618805942,0.750455336,-1.443838533,0
7414,5,1.687045323,1.486187649,-0.032340384,-1.552789261,-1.447890386,0
8614,3,-0.857679867,-0.507295263,0.919538951,-0.479265685,-0.146351162,0
436,6,-0.55904324,-1.171789567,-0.666926607,0.417920158,0.162867326,0
403,5,-1.142559446,0.157199041,0.60224584,-0.656444091,-0.516400796,0
4163,4,0.238327606,1.652311225,-0.349633495,0.04899611,1.116356346,1
8578,3,-0.140604447,0.157199041,0.919538951,0.017614057,0.66826702,0
5819,4,0.073510507,-1.337913143,-0.032340384,0.987374562,-0.67035538,0
4268,4,-0.698775247,-0.008924535,-0.666926607,1.178680561,0.401296832,1
4164,3,-0.641760539,0.323322617,0.60224584,0.833127193,0.700503948,1
6345,1,1.496864337,-0.175048111,-0.666926607,1.02350274,-1.503513587,0
587,1,-1.045768932,1.652311225,1.554125175,1.610342427,-1.579211978,1
2119,3,0.179311623,1.320064073,1.236832063,-0.622088993,1.536419397,1
1735,5,0.457004191,-0.341171687,1.236832063,-0.414389295,1.184181802,1
8287,1,0.176273404,-1.504036719,-0.032340384,1.700229718,0.696668991,1
6718,2,0.92867288,-0.341171687,-1.30151283,-0.465610715,0.112496982,0
2039,7,1.546052373,-0.507295263,-0.666926607,1.584768414,1.222528708,1
3429,5,-1.004252645,0.655569769,-0.032340384,0.532870186,0.206325404,1
2015,2,-1.728491457,0.655569769,-0.666926607,1.375720035,0.236072033,0
4890,4,0.283112708,-0.175048111,-0.349633495,0.455591719,0.409729377,1
367,1,-0.360084238,-0.175048111,1.236832063,-0.882988785,0.702906071,1
6891,3,-0.081941079,-1.337913143,-1.618805942,-1.305418105,0.031308832,0
1001,4,-0.691144897,-0.341171687,0.919538951,-0.115534863,0.748976437,1
18,5,0.217721453,1.652311225,-0.032340384,0.407290167,-1.659231451,1
3539,4,-0.730212855,-0.507295263,-0.032340384,1.323814298,-1.278626748,1
2684,3,-1.45568416,0.655569769,1.236832063,0.489189553,1.707490414,1
6371,1,1.362337503,-0.008924535,0.60224584,-1.458532238,1.19708473,1
2093,5,-1.573101769,0.489446193,-0.032340384,1.042025745,-0.310486374,0
3038,6,1.664220605,-0.341171687,-1.30151283,-1.574436108,-0.249650255,0
8099,4,0.38607898,-1.670160295,-1.30151283,0.015210249,-0.73334024,0
4096,2,1.513688787,0.157199041,-0.032340384,1.521481769,-1.583174608,1
3851,1,-0.044459791,-1.171789567,-0.984219719,-1.54095566,-0.649927125,0
5323,3,1.720498438,-1.504036719,0.284952728,-0.769921318,-0.144256544,0
4437,4,-0.387774269,-0.008924535,-0.984219719,0.147416546,-1.582208017,0
5702,7,1.602916122,-0.673418839,-0.666926607,-0.239355445,-1.685650007,0
379,6,-0.307085492,0.157199041,-1.618805942,-0.738588774,-1.471801823,0
3065,7,-0.572174826,1.153940497,-1.618805942,0.926213401,1.662388065,1
177,7,1.541354217,-0.673418839,0.284952728,-0.617352348,0.65621476,1
5870,3,1.586311644,1.153940497,-1.618805942,0.945731394,-0.165969854,0
4648,4,1.477010892,-1.005665991,0.284952728,1.108571734,1.691462579,1
5807,5,0.801634082,-0.175048111,-0.349633495,-1.054478649,1.697015729,1
6518,3,-0.023582003,-0.175048111,-0.032340384,-0.445817201,1.39609032,1
3925,7,1.143756804,-0.839542415,-1.30151283,-0.448883953,0.7680009,0
8717,5,1.517808785,-0.008924535,-0.349633495,1.253964578,0.965564877,0
3183,7,-1.477163634,0.987816921,0.60224584,-0.065617105,0.445150152,1
2408,5,-0.775234582,-0.673418839,-0.666926607,0.672496802,1.591300689,1
1600,7,0.205018254,-1.504036719,-1.30151283,0.768757592,1.319413369,0
2102,2,0.772482357,-0.839542415,-0.666926607,0.067570827,1.009142179,0
1229,2,1.509701881,0.821693345,1.236832063,-0.354696054,0.429302895,1
6560,2,1.596586195,-1.171789567,1.554125175,-0.718692481,1.010695518,0
7732,7,0.758625297,-0.673418839,-0.349633495,1.626157876,0.479043482,1
4679,2,1.362892897,0.821693345,-0.032340384,0.00764635,-0.580557176,1
2440,1,1.411920505,-0.175048111,0.284952728,1.618957774,1.469337612,1
6603,2,1.53107142,1.153940497,-1.30151283,-1.137796047,1.209534388,0
2146,4,0.525881068,0.157199041,0.60224584,0.956130531,-1.223427668,1
6828,3,-1.47429009,0.489446193,0.284952728,0.977642747,-1.336901872,0
6176,5,-0.231337139,-1.504036719,0.284952728,1.099291838,-0.52417645,0
1254,6,-1.322359218,1.320064073,-0.984219719,-1.389366155,-0.537409646,0
8566,6,-0.547913608,1.652311225,-0.984219719,-0.903519467,-1.458716374,0
2217,7,0.180362395,0.323322617,-0.984219719,0.054628264,-0.165736541,0
408,7,0.606690087,1.486187649,-0.984219719,-0.118089603,-0.560685025,0
7890,4,-1.40856761,1.320064073,0.919538951,-0.316470498,-1.293206786,0
3930,4,0.936402498,1.153940497,0.60224584,-0.988073435,-0.001725168,0
343,2,1.123966735,-0.175048111,1.236832063,-0.125559936,0.729018729,1
6720,7,-0.712955259,-0.175048111,-1.30151283,0.997051892,1.114951629,1
6209,5,-1.169965422,0.655569769,-0.032340384,-1.714752405,0.806235727,0
304,3,0.591520036,0.323322617,0.60224584,1.673602576,-1.400022897,1
7705,2,1.507919293,-1.504036719,-0.032340384,-0.557881354,-1.250354723,0
7314,6,-1.589855332,0.157199041,0.284952728,-0.106175068,-1.674224658,0
306,3,1.301177048,0.987816921,0.919538951,1.31359996,-0.536430385,1
2136,2,-1.155995822,-1.337913143,-0.032340384,-0.559692194,-0.86474327,0
2002,6,-0.776440817,1.652311225,0.919538951,0.099252357,0.998406246,1
3625,3,-0.516448942,1.320064073,-1.30151283,0.782151652,0.198411935,0
3694,1,-1.59419119,-0.839542415,1.554125175,0.546537586,0.767927683,0
5798,4,0.020888091,-0.673418839,-1.618805942,-1.315658133,0.222641436,0
2644,1,0.343356815,-1.171789567,1.554125175,1.749017633,1.657907307,1
1559,6,0.855438292,-1.005665991,-0.032340384,0.897010522,-1.515935689,0
623,4,-1.726183025,0.987816921,1.554125175,0.292927921,1.240648928,1
7347,1,-0.220868827,-0.507295263,0.919538951,-0.643511603,0.963816695,1
6781,7,1.00759359,0.821693345,-0.032340384,-0.191824557,0.787842403,1
3956,1,-0.171453595,-0.839542415,-0.349633495,0.741879308,-0.803903765,0
797,3,1.383039625,-0.673418839,1.236832063,0.867516379,1.471527106,1
6923,3,0.771445321,0.157199041,1.236832063,-0.117971372,0.661646341,1
4736,1,-0.234235972,-1.337913143,-0.666926607,0.077619069,-0.531416468,0
2303,3,1.105207426,1.652311225,1.236832063,-0.304699679,1.090107157,1
8596,4,0.186000092,-0.839542415,-0.032340384,-0.989858609,-0.895843148,0
7800,1,-1.003867476,-0.175048111,-0.032340384,-1.055919034,-0.274809081,0
3571,5,0.102137582,0.157199041,-0.032340384,1.193442339,-0.508533584,1
8216,4,-0.106617379,-0.175048111,1.554125175,0.906240663,1.282518552,1
3987,5,0.607822683,-1.670160295,0.60224584,-1.211985149,1.670010003,0
5939,7,0.098622135,1.652311225,0.919538951,0.639805078,0.249826967,1
7024,4,-1.194592376,1.652311225,1.236832063,0.966755532,-1.107985623,0
3807,5,0.250554788,1.486187649,-0.349633495,-0.341648285,0.410851182,1
4687,4,0.906875943,0.987816921,0.60224584,-0.069981582,-0.515906131,1
7580,2,0.102696083,0.987816921,0.60224584,0.91884914,0.734314543,1
7317,5,-0.587346742,1.486187649,-0.349633495,-0.09232038,-1.118552345,1
4471,6,0.799675517,-0.008924535,-1.30151283,1.704798506,-1.388651557,0
2732,7,1.460385332,-1.171789567,-0.349633495,0.539132719,0.45658641,1
6412,1,-0.701830121,-0.008924535,0.60224584,1.14206782,0.249507469,1
4528,7,-1.27003588,1.153940497,-0.666926607,0.089716291,-0.811146763,0
3697,7,-0.447206802,0.323322617,0.60224584,-0.756244778,-0.12263516,0
8834,1,-0.085509253,-0.008924535,-0.349633495,1.060441919,0.908380421,0
2484,2,1.556328485,1.486187649,1.554125175,0.300466625,1.201474713,1
2832,5,-0.071744736,-0.673418839,-0.666926607,-1.63955702,1.146495008,0
4243,6,-0.667050677,0.987816921,-0.666926607,1.53058267,-1.252827838,0
6000,3,-0.382153965,-0.507295263,-0.984219719,-0.306175524,-0.592340241,0
1924,7,-0.724218013,1.486187649,0.919538951,-0.376750421,1.36781136,1
8299,4,0.96917195,-0.507295263,1.236832063,-1.367224145,0.772852646,1
2561,2,0.993107622,0.323322617,-0.032340384,-1.347831999,-1.642844705,0
3043,6,0.997027622,-0.008924535,-1.30151283,-0.520570481,1.505107884,0
5887,3,-0.770131986,-1.171789567,1.236832063,0.728999208,-0.026563848,0
6810,5,-0.830007149,0.489446193,1.554125175,-0.398026448,1.417910921,1
468,1,-0.164216374,0.821693345,-0.032340384,1.059924323,-0.719759535,1
4984,5,-1.681188053,-1.171789567,1.236832063,0.70297451,-0.071657233,0
2956,6,0.359729258,1.486187649,0.284952728,-0.405419214,0.431024363,1
1101,4,0.31869484,-1.171789567,1.236832063,-1.44885027,-0.679442244,0
5406,5,-0.38037517,-0.839542415,-0.032340384,0.949153563,0.657536693,1
1262,2,1.613870552,-0.673418839,-0.349633495,-0.640225079,0.551156217,1
6755,4,-1.603560505,0.821693345,0.60224584,-1.548049237,0.0830832,0
5777,5,-1.431900129,-0.008924535,-0.032340384,0.838129917,-0.352401673,0
1269,2,-1.009629117,1.652311225,1.554125175,-0.307677906,0.589195703,1
1826,6,-1.353487508,-0.673418839,-0.666926607,0.41653522,-1.665165581,0
421,7,1.38186446,-0.175048111,-0.984219719,-1.423507997,-0.32826246,0
4831,1,0.960934258,1.320064073,1.236832063,-0.596827147,0.691053637,1
4464,1,0.404826375,0.655569769,1.554125175,1.587704943,-1.160573539,1
6669,2,0.051596439,1.153940497,-0.349633495,1.675346686,-1.547526546,1
6200,6,-1.667610769,-1.504036719,-1.30151283,0.558263233,-0.65089294,0
5857,5,-0.843034762,-0.341171687,1.236832063,-0.147109883,-1.495861106,1
6787,2,-0.509441592,0.323322617,-0.349633495,0.278223568,0.945265372,1
1868,4,-1.223604607,-0.175048111,0.284952728,-0.434409368,0.407485712,0
4973,1,0.525753966,-0.008924535,-0.032340384,1.503748525,-1.308121215,1
8608,1,-1.384678539,-0.341171687,-0.666926607,1.454694731,-0.345262102,0
4263,2,0.036579597,-1.005665991,-1.618805942,0.727359836,1.433130321,0
6588,2,-1.681195169,0.987816921,1.554125175,-1.653888898,-1.647937558,0
94,1,-1.062982962,1.153940497,-0.032340384,1.045427739,1.433229748,1
3137,2,-0.652797149,-0.507295263,-0.666926607,-1.455366448,-1.718176037,0
8696,3,1.311232609,-0.839542415,0.60224584,0.372864805,-0.478053563,0
3793,7,-1.152019127,-0.175048111,-1.618805942,1.329925215,1.084195691,0
693,7,1.654353199,-0.341171687,1.236832063,0.580410149,0.947833403,1
7807,1,0.847700298,0.987816921,0.60224584,-0.434954684,-0.775631626,0
8698,3,-0.59617882,0.821693345,1.236832063,-1.480017435,0.948800946,1
6642,7,0.319052623,-0.008924535,0.919538951,0.265660056,-1.132765355,1
4941,3,1.122169187,-1.171789567,0.60224584,-1.121595661,0.811279123,0
5828,2,1.658430744,-1.337913143,0.284952728,-0.404764644,0.907450618,0
7602,4,1.176911877,-0.175048111,-0.032340384,0.364420798,1.523343698,1
7662,4,0.710356245,1.153940497,-1.30151283,1.53467031,-0.393414135,0
1104,1,0.043363152,-1.504036719,0.60224584,1.532712785,-0.056954931,0
32,6,1.518227267,-1.504036719,1.236832063,0.772872175,1.523551739,1
923,6,1.418574563,0.157199041,-1.618805942,1.171532764,1.057192096,1
4287,3,1.293488152,-0.175048111,-0.984219719,-0.294733824,0.511417355,1
7112,4,-0.166180694,-0.175048111,-1.30151283,-0.293332221,-0.255305418,0
829,6,0.660587078,-1.670160295,-1.618805942,0.359580491,-0.097031665,0
2963,4,-1.678369543,1.486187649,1.554125175,0.940861957,1.262039283,1
8088,5,0.596860154,-1.005665991,1.554125175,0.467200911,-1.22696029,0
4578,3,0.125414957,0.323322617,-0.984219719,-0.950517797,1.208550861,0
2184,4,1.175798689,0.157199041,0.919538951,-0.222465895,1.075693939,1
7219,5,1.169267958,1.652311225,0.60224584,-0.572268987,-1.21417054,0
4206,7,-0.936751359,0.323322617,-1.618805942,0.715684609,-0.99982977,0
6411,2,0.936711929,-0.673418839,1.236832063,-0.890745293,-0.824981049,0
2360,3,-0.466285434,0.987816921,-0.349633495,1.327755637,-0.879273709,1
6329,1,0.553271441,-0.839542415,1.236832063,-1.469059042,-0.961517709,0
561,2,1.087685941,1.320064073,0.60224584,-1.549989735,-0.758475186,0
6285,1,-1.338619652,0.489446193,0.919538951,1.700405587,-1.00322049,0
1362,3,0.153216561,-1.670160295,-1.30151283,-1.273164211,-1.361978154,0
3538,5,0.200784466,0.655569769,0.284952728,1.74978695,-1.472829748,1
3814,2,-1.597326858,-0.175048111,-0.349633495,-0.219227111,-1.428342867,0
4673,1,-1.509545689,0.821693345,0.284952728,-1.270739448,-1.574265318,0
3788,4,-0.633418408,1.652311225,-1.618805942,-1.178507632,0.842196945,0
3901,1,-1.570325102,1.153940497,1.554125175,-1.234614003,-0.64112527,0
6676,2,0.117789562,-0.341171687,-1.30151283,0.205401634,-1.025289768,0
8759,5,-0.5923177,0.821693345,-0.984219719,0.388776967,-0.950370436,1
7523,6,-0.677054057,-0.175048111,-1.618805942,-1.276342485,-1.663751809,0
1696,6,0.527780716,0.489446193,-0.666926607,-0.91565609,-0.665532453,0
7331,3,0.09333981,-0.341171687,0.919538951,-1.454307439,1.116336046,1
1519,2,0.559774543,0.489446193,0.284952728,-0.531341885,-1.689072325,0
3018,7,0.46284292,-0.839542415,-0.349633495,-0.050734827,-0.935025458,0
5703,7,-0.216404991,-0.175048111,-0.666926607,0.529985734,1.244640737,1
8263,2,-1.518820028,-0.175048111,-1.618805942,-0.549206505,1.385411164,0
341,5,-1.336336437,0.323322617,0.284952728,0.420700789,1.091637022,1
6276,6,1.161717454,1.486187649,0.919538951,-0.487713043,-1.068813308,0
6932,3,0.993283099,0.987816921,-0.666926607,-1.019194397,0.692075354,0
165,2,-0.795264742,-1.171789567,-0.984219719,0.600301491,-0.530561173,0
6488,2,0.957892928,-0.341171687,-0.984219719,-0.574558204,-1.450970106,0
5892,6,-0.471455735,0.655569769,-1.618805942,-0.670877563,0.200422087,0
1638,1,-1.022722993,-0.008924535,0.60224584,0.631672252,0.614149834,1
4954,6,-0.792286027,-0.008924535,1.236832063,-0.334140474,1.027097354,1
2166,2,-0.648905708,-0.008924535,1.236832063,-1.034000271,-0.592607696,0
1561,5,-0.149812898,0.821693345,-1.30151283,0.700577557,1.543685483,1
2162,3,-0.38507308,-1.171789567,-0.349633495,-1.355175027,1.463163461,0
7267,1,-0.545599866,0.489446193,1.236832063,-1.07633329,-1.235017932,0
8408,4,1.546990048,0.157199041,0.60224584,0.486029646,0.316664606,1
4299,5,-0.979576189,-0.507295263,-1.618805942,0.929072596,-1.51679404,0
6401,7,0.102511247,-0.507295263,-0.032340384,-1.042558913,-1.600867831,0
5405,1,0.154280771,-1.005665991,-0.984219719,-0.667820624,-1.613541247,0
2476,1,0.321817929,1.320064073,0.284952728,1.23454612,1.108185901,1
7159,2,-1.268805648,-1.171789567,0.919538951,0.552194822,-1.449658602,0
5871,2,1.190185164,1.153940497,0.919538951,-1.238845755,-1.232759152,0
3482,5,-0.39942752,1.153940497,0.284952728,0.417595659,-0.042092365,1
4405,6,1.460652844,-1.005665991,0.919538951,-0.955267103,-1.654955993,0
6094,3,-1.654141815,-1.005665991,-1.30151283,-0.090859182,0.642129924,0
4260,4,1.676168094,0.157199041,0.284952728,0.894287505,0.010897205,1
3510,4,-0.868785838,0.821693345,-1.30151283,0.80135625,-1.437119778,0
3384,4,-1.364270964,-0.008924535,0.60224584,-0.391554883,1.433490706,0
7606,1,-0.06105136,-0.673418839,-0.984219719,-0.526936946,1.635891994,0
3168,3,-1.288757504,0.821693345,-0.984219719,0.039118916,-1.645655853,0
6317,7,-0.207415691,-1.504036719,-0.349633495,-1.510944584,-1.628844311,0
5273,5,-1.707512486,1.320064073,-0.666926607,1.091803698,0.130991192,0
5065,4,1.393917813,0.655569769,-0.032340384,-1.381590701,0.27709526,0
3720,5,1.172211263,0.157199041,-0.984219719,-0.429531366,-1.115594596,0
8784,6,0.912957875,-0.175048111,1.554125175,-0.256871921,1.456646951,0
7085,4,1.573195684,1.320064073,0.284952728,-1.12961431,0.551262792,1
8131,6,-0.401189953,-0.839542415,-0.032340384,-1.53232027,-0.505441514,0
5352,5,-1.672463514,1.320064073,-1.618805942,-1.63783394,1.065035232,0
1476,7,0.7694701,1.153940497,1.236832063,0.090251863,-0.946362858,1
4904,2,-1.070399443,-0.008924535,-0.666926607,1.718681833,0.06056842,0
3666,2,0.534032079,0.821693345,0.919538951,-0.919107989,0.362947763,1
5499,5,-1.400935254,-1.504036719,1.236832063,-1.679385663,1.215657119,0
5282,7,-0.683927582,-0.008924535,0.60224584,0.856744129,-0.939818609,1
6180,4,1.288233225,0.655569769,0.919538951,-1.291223275,-0.773813923,0
5673,7,-0.760528929,-1.005665991,-0.032340384,-1.426850783,-0.432542628,0
8138,5,1.72473325,0.323322617,0.60224584,-0.480815187,1.101281699,1
2401,1,-1.550216926,-0.341171687,-0.666926607,0.705808692,1.187664539,0
225,6,1.382809592,1.153940497,-0.349633495,1.619255785,-0.552144638,1
1932,3,-1.25790668,-0.839542415,0.60224584,1.2350981,-0.83836768,0
6461,5,0.569311229,-0.175048111,1.554125175,0.052648321,0.960086717,1
3647,7,-0.234713548,0.489446193,-0.349633495,-1.480300991,-0.560461286,0
1579,6,-1.045625228,-1.504036719,1.554125175,-0.098849107,-1.409097541,0
4216,1,1.712573831,-0.507295263,1.554125175,0.94550826,1.362413285,1
3253,6,1.193053482,-0.673418839,-0.984219719,-1.6214689,-0.463153653,0
7015,6,1.641933249,0.821693345,0.284952728,1.57883468,1.223604771,1
2616,7,0.016929155,1.652311225,0.919538951,1.063462181,0.822429024,1
3233,3,-1.196393404,-0.673418839,-1.618805942,0.20510642,0.81707034,0
7464,2,-0.778913796,0.987816921,0.284952728,0.174869451,0.80944017,1
1497,1,1.089738312,-0.175048111,-1.618805942,-1.555266335,0.9788137,0
1680,7,-1.627871178,0.821693345,0.919538951,-0.084252997,-0.80073494,0
4039,2,0.740907774,-1.504036719,1.236832063,-0.298248761,-0.088526688,0
6354,1,1.160671569,-0.839542415,-0.984219719,-1.686061637,1.177437347,0
6847,7,-1.209782881,-0.175048111,-0.349633495,-0.215518333,-1.416449899,0
4083,5,1.58241475,-1.504036719,0.919538951,-1.114651276,-0.539456236,0
2245,6,-0.809503255,0.489446193,-0.349633495,-1.123788251,-0.677770922,0
7181,2,-0.505316697,0.987816921,-1.618805942,1.36056768,1.473893959,1
3230,2,-1.17644156,0.821693345,-1.30151283,-0.552124218,0.42337093,0
3739,7,0.535565374,0.323322617,-0.349633495,-1.36894205,0.774907142,1
8351,5,1.219630752,-0.008924535,-0.984219719,1.237621166,-0.43136775,0
2744,3,-1.302751064,1.153940497,0.284952728,-1.638610001,0.53788249,0
4540,6,0.668518131,0.157199041,1.554125175,0.720119443,1.50307257,1
